file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\reindex\src\test\java\org\elasticsearch\reindex\BulkIndexByScrollResponseTests.java,org.elasticsearch.reindex.BulkIndexByScrollResponseTests,class,7,7,0,7,7,2,0,18,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,30,0,1,1,0,0,2,28,17,1,18,1,0,0,2,53,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\lang-painless\src\main\java\org\elasticsearch\painless\antlr\PainlessParser.java,org.elasticsearch.painless.antlr.PainlessParser$NewobjectContext,innerclass,8,8,0,8,6,3,0,5,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,1,1,3,0,0,0,1,0,0,0,24,9,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\lang-painless\src\main\java\org\elasticsearch\painless\phase\UserTreeVisitor.java,org.elasticsearch.painless.phase.UserTreeVisitor,interface,46,96,50,46,45,1,0,0,990,0.0,0.0,0.0,45,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\client\sniffer\src\test\java\org\elasticsearch\client\sniff\SnifferTests.java,org.elasticsearch.client.sniff.SnifferTests$Anonymous10,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\client\sniffer\src\test\java\org\elasticsearch\client\sniff\SnifferTests.java,org.elasticsearch.client.sniff.SnifferTests$Anonymous11,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\distribution\tools\server-cli\src\main\java\org\elasticsearch\server\cli\MachineDependentHeap.java,org.elasticsearch.server.cli.MachineDependentHeap$MachineNodeRole,enum,1,1,0,1,6,1,0,6,4,0.5,0.0,0.0,4,2,1,2,0,1,2,0,0,0,1,0,0,1,0,0,1,0,7,18,3,0,0,0,11,0,14,1,16,5,0,0,0,4,175,0,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\rank-eval\src\main\java\org\elasticsearch\index\rankeval\RankEvalPlugin.java,org.elasticsearch.index.rankeval.RankEvalPlugin,class,22,26,4,22,4,2,0,4,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,2,26,4,0,0,0,0,1,0,2,0,2,0,0,0,0,36,1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\lang-painless\src\main\java\org\elasticsearch\painless\symbol\IRDecorations.java,org.elasticsearch.painless.symbol.IRDecorations$IRDSize,innerclass,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\mapper-extras\src\main\java\org\elasticsearch\index\mapper\extras\RankFeatureFieldMapper.java,org.elasticsearch.index.mapper.extras.RankFeatureFieldMapper$RankFeatureFieldType$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\Users\tarci\Desktop\Lab02_Caracteristicas-de-Qualidade-de-Sistemas-Java\.\scripts\elastic-elasticsearch\modules\lang-painless\src\main\java\org\elasticsearch\painless\lookup\PainlessLookupUtility.java,org.elasticsearch.painless.lookup.PainlessLookupUtility,class,5,31,26,5,71,1,0,35,76,0.8974359,0.0,0.0,13,12,12,1,0,0,12,0,0,0,3,3,3,0,0,0,3,0,13,216,36,4,45,3,0,29,7,38,6,22,3,0,0,0,197,17,0
